Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_EVENT_TOMBS_4	163	ambient\event\thump6.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOMBS_5	164	ambient\event\thump2.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_1	165	ambient\event\desertinsectloop1.wav	90	5	1	2	6	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_2	166	ambient\event\town2birdie2.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_3	167	ambient\event\town2birdie3.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_4	168	ambient\event\town2birdie4.wav	200	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_DAY_5	169	ambient\event\desertinsectloop2.wav	200	0	0	2	6	0	0	100	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_1	170	ambient\event\singlecricket.wav	60	3	1	2	6	0	0	125	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_2	171	ambient\event\birdienight5.wav	20	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_3	172	ambient\event\birdie_night_14.wav	30	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_4	173	none.wav	0	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_2_NIGHT_5	174	none.wav	0	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_1	175	ambient\event\frog1.wav	180	4	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_2	176	ambient\event\frog2.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_3	177	ambient\event\frog3.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_4	178	ambient\event\frog4.wav	180	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_DAY_5	179	none.wav	0	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_1	180	ambient\event\frog1.wav	200	5	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_2	181	ambient\event\frog2.wav	200	0	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_3	182	ambient\event\frog3.wav	200	0	1	12	25	0	0	100	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_4	183	ambient\event\frog4.wav	200	0	1	12	25	0	0	75	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_TOWN_3_NIGHT_5	184	ambient\event\frog5.wav	60	0	1	12	25	0	0	50	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_1	185	ambient\event\birdie05.wav	32	5	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_2	186	ambient\event\birdie06.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_3	187	ambient\event\birdie08.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_4	188	ambient\event\birdie11.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_DAY_5	189	ambient\event\birdie12.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_1	190	ambient\event\singlecricket.wav	60	5	1	12	12	0	0	150	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_2	191	ambient\event\birdienight1.wav	24	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_3	192	ambient\event\birdienight2.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_4	193	ambient\event\birdienight4.wav	32	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_WILD_NIGHT_5	194	ambient\event\birdienight5.wav	16	0	0	0	0	0	0	0	0	1	2	0	1	20	0	0	1	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_1	195	ambient\event\thunder_norm_1.wav	180	3	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_2	196	ambient\event\thunder_norm_2.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_EVENT_THUNDER_3	197	ambient\event\thunder_norm_5.wav	180	0	0	0	0	0	0	0	0	1	3	0	1	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_AMULET	198	item\amulet.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BELT	199	item\belt.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOK	200	item\book.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTS	201	item\boots.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTSCHAIN	202	item\bootschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOOTSMETAL	203	item\bootsmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_BOW	204	item\bow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CAP	205	item\cap.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CHAINARMOR	206	item\chainarmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_CROSSBOW	207	item\xbow.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_FLIPPY	208	item\flippy.wav	220	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GEM	209	item\gem.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVES	210	item\gloves.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVESCHAIN	211	item\gloveschain.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GLOVESMETAL	212	item\glovesmetal.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_GOLD	213	item\gold.wav	200	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_HELM	214	item\helm.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_HERB	215	item\herb.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_JAVELINS	216	item\javelins.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_KEY	217	item\key.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_KEY_USED	218	item\keyused.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_LARGEMETALWEAPON	219	item\largemetalweapon.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_LIGHTARMOR	220	item\lightarmor.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_METALSHIELD	221	item\metalshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_MONSTERBONE	222	item\skull.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_MONSTERGUTS	223	item\monsterguts.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_PICKUP	224	cursor\pickup.wav	160	0	0	0	0	0	1	0	0	1	1	1	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_PLATEARMOR	225	item\platearmor.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_POTION	226	item\potionui.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_POTION_DRINK	227	item\potiondrink.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_QUIVER	228	item\quiver.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_RARE	229	item\rare.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_RING	230	item\ring.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SCROLL	231	item\scroll.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SMALLMETALWEAPON	232	item\smallmetalweapon.wav	240	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_STAFF	233	item\staff.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_SWORD	234	item\sword.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WAND	235	item\wand.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WHIP	236	item\whip.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_ITEM_WOODSHIELD	237	item\woodshield.wav	220	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_1	238	combat\weapon\one hand thrust01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_2	239	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_3	240	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_PUNCH_4	241	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_1	242	combat\weapon\kick small01.wav	210	4	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_2	243	combat\weapon\kick small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_3	244	combat\weapon\kick small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_KICK_4	245	combat\weapon\kick small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_1	246	combat\weapon\two hand swing small01.wav	210	3	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_2	247	combat\weapon\two hand swing small07.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_THROW_3	248	combat\weapon\two hand swing small08.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_1	249	combat\weapon\one hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_2	250	combat\weapon\one hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_3	251	combat\weapon\one hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_4	252	combat\weapon\one hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_5	253	combat\weapon\one hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_SMALL_6	254	combat\weapon\one hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_1	255	combat\weapon\one hand swing large13.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_2	256	combat\weapon\one hand swing large14.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_3	257	combat\weapon\one hand swing large15.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_4	258	combat\weapon\one hand swing large16.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_5	259	combat\weapon\one hand swing large17.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HS_LARGE_6	260	combat\weapon\one hand swing large18.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_1	261	combat\weapon\two hand swing small01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_2	262	combat\weapon\two hand swing small02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_3	263	combat\weapon\two hand swing small03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_4	264	combat\weapon\two hand swing small04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_5	265	combat\weapon\two hand swing small05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_SMALL_6	266	combat\weapon\two hand swing small06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_1	267	combat\weapon\two hand swing large01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_2	268	combat\weapon\two hand swing large02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_3	269	combat\weapon\two hand swing large03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_4	270	combat\weapon\two hand swing large04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_5	271	combat\weapon\two hand swing large05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HS_LARGE_6	272	combat\weapon\two hand swing large06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_1	273	combat\weapon\one hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_2	274	combat\weapon\one hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_3	275	combat\weapon\one hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_4	276	combat\weapon\one hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_5	277	combat\weapon\one hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_1HT_6	278	combat\weapon\one hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_1	279	combat\weapon\two hand thrust01.wav	210	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_2	280	combat\weapon\two hand thrust02.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_3	281	combat\weapon\two hand thrust03.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_4	282	combat\weapon\two hand thrust04.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_5	283	combat\weapon\two hand thrust05.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_2HT_6	284	combat\weapon\two hand thrust06.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_1	285	combat\weapon\staff blunt01.wav	140	6	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_2	286	combat\weapon\staff blunt02.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_3	287	combat\weapon\staff blunt03.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_4	288	combat\weapon\staff blunt04.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_5	289	combat\weapon\staff blunt05.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_STAFF_6	290	combat\weapon\staff blunt06.wav	140	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	0	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_1	291	combat\weapon\bigswish1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_2	292	combat\weapon\bigswish2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_3	293	combat\weapon\bigswish3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_4	294	combat\weapon\bigswish4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_GIANT_5	295	combat\weapon\bigswish5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_1	296	combat\weapon\bow1.wav	255	5	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_2	297	combat\weapon\bow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_3	298	combat\weapon\bow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_4	299	combat\weapon\bow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_5	300	combat\weapon\bow5.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_1	301	combat\weapon\pull1.wav	255	3	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_2	302	combat\weapon\pull2.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_BOW_DRAW_3	303	combat\weapon\pull3.wav	255	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_1	304	combat\weapon\xbow1.wav	255	4	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_2	305	combat\weapon\xbow2.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_3	306	combat\weapon\xbow3.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_WEAPON_XBOW_4	307	combat\weapon\xbow4.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_1	308	combat\impact\blow1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_2	309	combat\impact\blow2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_3	310	combat\impact\blow3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_PUNCH_4	311	combat\impact\blow4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_1	312	combat\impact\claw1.wav	200	4	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_2	313	combat\impact\claw2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_3	314	combat\impact\claw3.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_CLAW_4	315	combat\impact\claw4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_1	316	combat\impact\blunt1.wav	255	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_2	317	combat\impact\blunt2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_3	318	combat\impact\blunt3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_4	319	combat\impact\blunt4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_5	320	combat\impact\blunt5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLUNT_6	321	combat\impact\blunt6.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_1	322	combat\impact\stab1.wav	180	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_2	323	combat\impact\stab2.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_3	324	combat\impact\stab3.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_4	325	combat\impact\stab4.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_5	326	combat\impact\stab5.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_THRUST_6	327	none.wav	0	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
ESOUND_IMPACT_BLADE_SWING_1	328	combat\impact\sword1.wav	180	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	0	0	0	-1	-1	-1
